Date,Close,Open,High,Low,Change,Volume
2021-08-09,12.0,12.35,12.35,12.0,-0.35,500.0
2021-08-06,12.35,12.35,12.35,12.35,0.15,700.0
2021-08-05,12.2,12.1,12.2,12.1,0.2,200.0
2021-08-04,12.0,12.0,12.0,12.0,-0.35,500.0
2021-08-03,12.35,12.35,12.35,12.35,-0.05,100.0
2021-08-02,12.4,12.4,12.4,12.4,0.0,100.0
2021-07-30,12.4,12.4,12.4,12.4,-0.05,100.0
2021-07-29,12.45,12.0,12.45,12.0,0.25,4000.0
2021-07-28,12.2,12.0,12.2,12.0,0.0,4100.0
2021-07-27,12.2,12.0,12.2,12.0,0.2,2100.0
2021-07-26,12.0,12.0,12.0,12.0,-0.85,10800.0
2021-07-23,12.85,12.85,12.85,12.85,0.0,0.0
2021-07-22,12.85,12.85,12.85,12.85,0.15,100.0
2021-07-21,12.7,12.7,12.7,12.7,0.0,0.0
2021-07-20,12.7,12.0,12.7,12.0,-0.1,6100.0
2021-07-19,12.8,12.0,12.8,12.0,0.0,4100.0
2021-07-16,12.8,12.0,12.8,12.0,0.25,800.0
2021-07-15,12.55,12.55,12.55,12.55,0.0,100.0
2021-07-14,12.55,12.2,12.55,12.2,0.0,2800.0
2021-07-13,12.55,12.0,12.55,12.0,0.55,5100.0
2021-07-12,12.0,12.3,12.3,12.0,-0.8,12800.0
2021-07-09,12.8,12.8,12.8,12.8,0.0,100.0
2021-07-08,12.8,12.8,12.8,12.8,0.35,100.0
2021-07-07,12.45,12.45,12.45,12.45,-0.05,5000.0
2021-07-06,12.5,12.8,12.8,12.5,-0.2,4800.0
2021-07-05,12.7,12.95,12.95,12.7,0.2,300.0
2021-07-02,12.5,12.7,12.7,12.5,-0.45,2000.0
2021-07-01,12.95,12.95,12.95,12.95,0.45,100.0
2021-06-30,12.5,12.7,12.7,12.5,-0.75,4000.0
2021-06-29,13.25,12.7,13.25,12.7,0.55,800.0
2021-06-28,13.0,13.0,13.0,13.0,0.0,0.0
2021-06-25,13.0,12.9,13.0,12.7,0.0,2000.0
2021-06-24,13.0,12.9,13.0,12.9,-0.4,1000.0
2021-06-23,13.4,13.4,13.4,13.4,0.0,0.0
2021-06-22,13.4,12.55,13.4,12.55,0.0,3800.0
2021-06-21,13.4,13.4,13.4,13.4,0.0,500.0
2021-06-18,13.4,12.5,13.4,12.5,0.4,5100.0
2021-06-17,13.0,13.0,13.0,13.0,0.0,0.0
2021-06-16,13.0,13.0,13.0,13.0,0.0,1200.0
2021-06-15,13.0,13.0,13.0,13.0,0.0,0.0
2021-06-14,13.0,12.95,13.0,12.9,0.05,1300.0
2021-06-11,12.95,12.95,13.0,12.95,0.8,1700.0
2021-06-10,12.15,12.15,12.15,12.15,-0.85,100.0
2021-06-09,13.0,13.2,13.2,13.0,-0.3,400.0
2021-06-08,13.3,13.4,13.4,12.65,-0.15,400.0
2021-06-07,13.45,13.45,13.45,13.45,-0.05,100.0
2021-06-04,13.5,13.45,13.5,13.45,0.0,1000.0
2021-06-03,13.45,13.45,13.45,12.65,0.0,1200.0
2021-06-02,13.45,13.45,13.45,12.6,-0.05,1800.0
2021-06-01,13.5,13.5,13.5,13.5,0.0,0.0
2021-05-31,13.5,13.5,13.5,13.5,-0.1,2000.0
2021-05-28,13.6,13.65,13.65,13.6,-0.1,500.0
2021-05-27,13.7,13.75,13.75,12.85,-0.1,1300.0
2021-05-26,13.8,13.8,13.8,13.8,0.0,0.0
2021-05-25,13.8,13.1,13.8,13.1,0.0,1100.0
2021-05-24,13.8,13.8,13.8,13.8,-0.2,200.0
2021-05-21,14.0,14.0,14.0,14.0,0.0,1000.0
2021-05-20,14.0,12.95,14.0,12.6,0.5,6500.0
2021-05-19,13.5,13.5,14.15,13.5,-1.0,10100.0
2021-05-18,14.5,14.5,14.5,13.5,0.0,1600.0
2021-05-17,14.5,14.0,15.0,14.0,-0.45,1300.0
2021-05-14,14.95,14.95,14.95,13.5,0.45,2800.0
2021-05-13,14.5,13.3,14.5,13.3,0.2,2300.0
2021-05-12,14.3,14.0,14.5,13.0,0.35,12000.0
2021-05-11,13.95,13.95,15.0,13.95,-1.05,4300.0
2021-05-10,15.0,15.0,15.0,15.0,0.0,1000.0
2021-05-07,15.0,15.05,15.05,15.0,-0.75,700.0
2021-05-06,15.75,15.75,15.75,15.75,-1.15,3000.0
2021-05-05,16.9,15.8,16.9,15.5,1.1,16100.0
2021-05-04,15.8,16.0,16.0,15.8,-0.15,400.0
2021-04-29,15.95,15.95,15.95,15.95,0.0,100.0
2021-04-28,15.95,16.9,16.9,15.95,-1.05,300.0
2021-04-27,17.0,17.0,17.0,17.0,0.0,0.0
2021-04-26,17.0,16.95,17.0,16.95,0.0,6300.0
2021-04-23,17.0,16.5,17.25,16.1,-0.3,3600.0
2021-04-22,17.3,16.7,17.3,15.8,0.6,21700.0
2021-04-20,16.7,16.35,16.8,16.35,0.35,2100.0
2021-04-19,16.35,16.35,16.35,16.35,1.0,1000.0
2021-04-16,15.35,16.5,16.5,15.35,-1.15,6900.0
2021-04-15,16.5,16.5,17.5,16.5,-1.2,4600.0
2021-04-14,17.7,15.45,17.7,15.45,1.1,1400.0
2021-04-13,16.6,16.8,17.4,16.6,-0.05,4000.0
2021-04-12,16.65,15.6,16.65,15.6,1.05,22000.0
2021-04-09,15.6,15.6,15.6,15.6,1.0,13300.0
2021-04-08,14.6,14.4,14.6,14.4,0.95,10000.0
2021-04-07,13.65,13.0,13.65,13.0,0.85,6100.0
2021-04-06,12.8,12.0,12.8,11.2,0.8,15500.0
2021-04-05,12.0,10.55,12.0,10.55,0.7,2500.0
2021-04-02,11.3,11.3,11.3,11.2,-0.7,2200.0
2021-04-01,12.0,11.8,12.0,11.8,0.05,6500.0
2021-03-31,11.95,11.95,12.8,11.95,-0.85,6800.0
2021-03-30,12.8,12.8,12.8,12.8,0.8,21900.0
2021-03-29,12.0,12.0,12.0,12.0,0.75,5800.0
2021-03-26,11.25,11.0,11.25,11.0,0.7,20500.0
2021-03-25,10.55,10.2,10.55,10.2,0.65,41200.0
2021-03-24,9.9,9.0,10.0,9.0,0.4,18000.0
2021-03-23,9.5,9.5,9.5,9.45,-0.2,1400.0
2021-03-22,9.7,9.7,9.7,9.7,0.0,1000.0
2021-03-19,9.7,9.7,9.7,9.7,0.0,300.0
2021-03-18,9.7,9.7,9.7,9.7,0.2,500.0
2021-03-17,9.5,9.7,9.7,9.5,0.0,500.0
2021-03-16,9.5,9.5,9.5,9.5,-0.08,1800.0
2021-03-15,9.58,9.7,9.7,9.58,-0.02,1000.0
2021-03-12,9.6,9.6,9.6,9.6,0.0,0.0
2021-03-11,9.6,9.62,9.62,9.6,-0.02,2800.0
2021-03-10,9.62,9.62,9.62,9.62,0.0,0.0
2021-03-09,9.62,9.6,9.62,9.6,-0.08,2200.0
2021-03-08,9.7,9.61,9.9,9.61,-0.2,1200.0
