Date,Close,Open,High,Low,Change,Volume
2021-11-11,23.0,23.0,23.0,23.0,2.0,175.0
2021-11-10,21.0,21.1,21.1,21.0,-1.9,2000.0
2021-11-09,22.9,22.8,22.9,22.8,0.4,2400.0
2021-11-08,22.5,22.5,22.5,22.5,-0.6,300.0
2021-11-05,23.1,23.5,23.5,23.0,-0.6,568.0
2021-11-04,23.7,23.7,23.7,23.7,0.0,0.0
2021-11-03,23.7,23.7,23.7,23.7,0.0,0.0
2021-11-02,23.7,23.0,23.8,23.0,1.6,2500.0
2021-11-01,22.1,21.9,22.1,21.9,-1.0,1200.0
2021-10-29,23.1,23.1,23.1,23.1,-0.1,1000.0
2021-10-28,23.2,23.2,23.2,23.2,0.4,100.0
2021-10-27,22.8,22.8,22.8,22.8,0.0,112.0
2021-10-26,22.8,22.0,22.8,22.0,0.3,1300.0
2021-10-25,22.5,22.6,22.6,22.0,-0.1,2600.0
2021-10-22,22.6,22.8,22.8,22.6,-0.3,1400.0
2021-10-21,22.9,22.9,22.9,22.9,0.0,0.0
2021-10-20,22.9,22.9,22.9,22.9,0.0,0.0
2021-10-19,22.9,22.9,22.9,22.9,0.0,0.0
2021-10-18,22.9,22.9,22.9,22.9,0.0,0.0
2021-10-15,22.9,22.9,22.9,22.9,0.0,0.0
2021-10-14,22.9,22.9,22.9,22.9,1.3,146.0
2021-10-13,21.6,21.6,23.0,21.5,-0.3,4300.0
2021-10-12,21.9,21.1,21.9,21.1,-0.1,8300.0
2021-10-11,22.0,21.9,22.0,21.9,0.9,2060.0
2021-10-08,21.1,21.1,21.1,21.1,0.0,0.0
2021-10-07,21.1,21.1,21.1,21.1,0.0,0.0
2021-10-06,21.1,21.1,21.1,21.1,0.0,2100.0
2021-10-05,21.1,21.1,21.1,21.1,0.0,100.0
2021-10-04,21.1,21.1,21.1,21.1,0.0,0.0
2021-10-01,21.1,21.1,21.1,21.1,0.0,0.0
2021-09-30,21.1,21.1,21.1,21.1,0.1,100.0
2021-09-29,21.0,21.0,21.0,21.0,0.2,200.0
2021-09-28,20.8,20.8,20.8,20.8,-2.2,100.0
2021-09-27,23.0,23.0,23.0,23.0,0.0,0.0
2021-09-24,23.0,23.0,23.0,23.0,1.0,200.0
2021-09-23,22.0,22.0,22.0,22.0,0.0,0.0
2021-09-22,22.0,22.0,22.0,22.0,0.0,0.0
2021-09-21,22.0,22.0,22.0,22.0,-0.5,100.0
2021-09-20,22.5,22.4,22.5,22.4,1.0,600.0
2021-09-17,21.5,21.5,21.5,21.5,0.0,1600.0
2021-09-16,21.5,20.6,21.5,20.3,0.3,1925.0
2021-09-15,21.2,22.5,22.5,21.2,-0.8,3502.0
2021-09-14,22.0,21.9,22.0,21.9,0.0,3010.0
2021-09-13,22.0,22.0,22.0,22.0,0.0,915.0
2021-09-10,22.0,22.0,22.0,22.0,0.0,0.0
2021-09-09,22.0,22.0,22.0,22.0,0.0,100.0
2021-09-08,22.0,19.9,22.0,19.9,0.0,2205.0
2021-09-07,22.0,22.0,22.0,22.0,1.0,100.0
2021-09-06,21.0,21.0,21.0,21.0,0.0,0.0
2021-09-01,21.0,21.0,21.0,21.0,0.0,3030.0
2021-08-31,21.0,21.0,21.0,21.0,0.0,0.0
2021-08-30,21.0,21.4,21.4,21.0,0.7,212.0
2021-08-27,20.3,20.3,20.3,20.3,-2.2,300.0
2021-08-26,22.5,22.5,22.5,22.5,0.0,25.0
2021-08-25,22.5,22.5,22.5,22.5,0.0,0.0
2021-08-24,22.5,22.5,22.5,22.5,1.5,100.0
2021-08-23,21.0,21.0,21.0,21.0,0.0,900.0
2021-08-20,21.0,20.2,21.0,20.2,0.8,700.0
2021-08-19,20.2,20.2,20.2,20.2,0.0,200.0
2021-08-18,20.2,20.2,20.2,20.2,0.0,0.0
2021-08-17,20.2,20.2,20.2,20.2,0.0,1000.0
2021-08-16,20.2,20.0,20.2,20.0,0.4,1700.0
2021-08-13,19.8,19.8,19.8,19.8,-1.6,600.0
2021-08-12,21.4,19.5,21.4,19.5,-0.1,725.0
2021-08-11,21.5,19.8,21.5,19.8,1.7,712.0
2021-08-10,19.8,19.8,19.8,19.8,-0.1,700.0
2021-08-09,19.9,19.9,19.9,19.9,0.0,0.0
2021-08-06,19.9,19.9,19.9,19.9,0.0,0.0
2021-08-05,19.9,19.9,19.9,19.9,0.7,100.0
2021-08-04,19.2,19.2,19.2,19.2,-0.8,200.0
2021-08-03,20.0,19.6,20.0,19.6,0.4,1600.0
2021-08-02,19.6,19.6,19.6,19.6,0.0,0.0
2021-07-30,19.6,19.6,19.6,19.6,0.1,100.0
2021-07-29,19.5,19.5,19.5,19.5,0.0,0.0
2021-07-28,19.5,19.5,19.5,19.5,0.4,1410.0
2021-07-27,19.1,19.1,19.1,19.1,0.0,62.0
2021-07-26,19.1,19.5,19.5,19.1,-0.4,400.0
2021-07-23,19.5,19.5,19.5,19.5,0.0,0.0
2021-07-22,19.5,19.5,19.5,19.5,0.1,200.0
2021-07-21,19.4,19.4,19.4,19.4,-1.9,100.0
2021-07-20,21.3,21.3,21.3,21.3,0.0,0.0
2021-07-19,21.3,21.3,21.3,21.3,0.0,0.0
2021-07-16,21.3,20.0,21.3,20.0,1.8,1200.0
2021-07-15,19.5,19.5,19.5,19.5,0.0,0.0
2021-07-14,19.5,19.0,19.7,19.0,0.5,2700.0
2021-07-13,19.0,19.0,19.0,19.0,0.0,0.0
2021-07-12,19.0,20.0,20.0,19.0,-1.0,700.0
2021-07-09,20.0,20.0,20.0,20.0,0.0,2025.0
2021-07-08,20.0,20.0,20.0,20.0,0.0,25.0
2021-07-07,20.0,20.0,20.0,20.0,0.0,0.0
2021-07-06,20.0,20.0,20.0,20.0,0.0,2400.0
2021-07-05,20.0,20.0,20.0,20.0,0.4,2500.0
2021-07-02,19.6,19.6,19.6,19.6,0.0,0.0
2021-07-01,19.6,19.6,19.6,19.6,0.0,0.0
2021-06-30,19.6,19.6,19.6,19.6,-0.4,1021.0
2021-06-29,20.0,20.0,20.0,20.0,0.2,3600.0
2021-06-28,19.8,19.8,19.8,19.8,0.0,0.0
2021-06-25,19.8,19.8,19.8,19.8,0.0,0.0
2021-06-24,19.8,19.8,19.8,19.8,-0.2,399.0
2021-06-23,20.0,20.0,20.0,20.0,0.0,300.0
2021-06-22,20.0,20.0,20.0,20.0,0.2,506.0
2021-06-21,19.8,19.8,19.8,19.8,0.0,0.0
2021-06-18,19.8,19.9,19.9,19.8,-0.4,200.0
2021-06-17,20.2,20.2,20.2,20.2,0.0,100.0
2021-06-16,20.2,20.2,20.2,20.2,0.0,60.0
